_id,year,pf_id,facility,pollutant,tons_per_yr,ghg,hap,criteria,sulfur,current,lat,lon
6046,2013.0,737310.0,MERCY HOSP OF PGH/PGH,"Particulate Matter, Condensable",1.29,0,0,1,0,0,40.436389,-79.986111
6047,2013.0,737310.0,MERCY HOSP OF PGH/PGH,Sulfur Oxides,0.08,0,0,1,0,0,40.436389,-79.986111
6048,2013.0,737310.0,MERCY HOSP OF PGH/PGH,Toluene,0.0,0,1,0,0,0,40.436389,-79.986111
6049,2013.0,737310.0,MERCY HOSP OF PGH/PGH,Volatile Organic Compounds,2.88,0,0,1,0,0,40.436389,-79.986111
6050,2013.0,737310.0,MERCY HOSP OF PGH/PGH,Xylenes (Isomers And Mixture),1.52,0,1,0,0,0,40.436389,-79.986111
6051,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Ammonia,0.02,0,0,1,0,0,40.47111,-80.04222
6052,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Benzene,0.0,0,1,0,0,0,40.47111,-80.04222
6053,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Carbon Dioxide,5343.85,1,0,0,0,0,40.47111,-80.04222
6054,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Carbon Monoxide,3.8,0,0,1,0,0,40.47111,-80.04222
6055,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Formaldehyde,0.0,0,1,0,0,0,40.47111,-80.04222
6056,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Hexane,0.08,0,1,0,0,0,40.47111,-80.04222
6057,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Methane,0.1,1,0,0,0,0,40.47111,-80.04222
6058,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nickel,0.0,0,1,0,0,0,40.47111,-80.04222
6059,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nitrogen Oxides,4.7,0,0,1,0,0,40.47111,-80.04222
6060,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nitrous Oxide (N2O),0.08,1,0,0,0,0,40.47111,-80.04222
6061,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter < 10 Microns, Filterable",0.1,0,0,1,0,0,40.47111,-80.04222
6062,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter < 2.5 Microns, Filterable",0.09,0,0,1,0,0,40.47111,-80.04222
6063,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter, Condensable",0.23,0,0,1,0,0,40.47111,-80.04222
6064,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Sulfur Oxides,0.05,0,0,1,0,0,40.47111,-80.04222
6065,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Toluene,0.0,0,1,0,0,0,40.47111,-80.04222
6066,2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Volatile Organic Compounds,0.63,0,0,1,0,0,40.47111,-80.04222
6067,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Ammonia,0.32,0,0,1,0,1,40.536826,-79.785659
6068,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Benzene,0.0,0,1,0,0,1,40.536826,-79.785659
6069,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Carbon Dioxide,12283.35,1,0,0,0,1,40.536826,-79.785659
6070,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Carbon Monoxide,8.59,0,0,1,0,1,40.536826,-79.785659
6071,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Chromium,0.0,0,1,0,0,1,40.536826,-79.785659
6072,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Formaldehyde,0.0,0,1,0,0,1,40.536826,-79.785659
6073,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Glycol Ethers,4.64,0,1,0,0,1,40.536826,-79.785659
6074,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Hexane,0.19,0,1,0,0,1,40.536826,-79.785659
6075,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Isophorone,1.44,0,1,0,0,1,40.536826,-79.785659
6076,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Lead,0.01,0,1,1,0,1,40.536826,-79.785659
6077,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methane,0.23,1,0,0,0,1,40.536826,-79.785659
6078,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.48,0,1,0,0,1,40.536826,-79.785659
6079,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methyl Methacrylate,0.06,0,1,0,0,1,40.536826,-79.785659
6080,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Naphthalene,0.3,0,1,0,0,1,40.536826,-79.785659
6081,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nickel,0.0,0,1,0,0,1,40.536826,-79.785659
6082,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nitrogen Oxides,10.23,0,0,1,0,1,40.536826,-79.785659
6083,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nitrous Oxide (N2O),0.03,1,0,0,0,1,40.536826,-79.785659
6084,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter < 10 Microns, Filterable",3.86,0,0,1,0,1,40.536826,-79.785659
6085,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter < 2.5 Microns, Filterable",3.86,0,0,1,0,1,40.536826,-79.785659
6086,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter, Condensable",0.58,0,0,1,0,1,40.536826,-79.785659
6087,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Styrene,0.0,0,1,0,0,1,40.536826,-79.785659
6088,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Sulfur Oxides,0.06,0,0,1,0,1,40.536826,-79.785659
6089,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Toluene,1.02,0,1,0,0,1,40.536826,-79.785659
6090,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Volatile Organic Compounds,32.34,0,0,1,0,1,40.536826,-79.785659
6091,2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Xylenes (Isomers And Mixture),4.42,0,1,0,0,1,40.536826,-79.785659
6092,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Ammonia,0.06,0,0,1,0,0,40.47194,-80.04917
6093,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Benzene,0.0,0,1,0,0,0,40.47194,-80.04917
6094,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Carbon Monoxide,19.15,0,0,1,0,0,40.47194,-80.04917
6095,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Formaldehyde,0.0,0,1,0,0,0,40.47194,-80.04917
6096,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Hexane,0.03,0,1,0,0,0,40.47194,-80.04917
6097,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Nitrogen Oxides,1.19,0,0,1,0,0,40.47194,-80.04917
6098,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter < 10 Microns, Filterable",0.19,0,0,1,0,0,40.47194,-80.04917
6099,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter < 2.5 Microns, Filterable",0.06,0,0,1,0,0,40.47194,-80.04917
6100,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter, Condensable",0.13,0,0,1,0,0,40.47194,-80.04917
6101,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Sulfur Oxides,5.82,0,0,1,0,0,40.47194,-80.04917
6102,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Toluene,0.0,0,1,0,0,0,40.47194,-80.04917
6103,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Volatile Organic Compounds,1.98,0,0,1,0,0,40.47194,-80.04917
6104,2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Xylenes (Isomers And Mixture),0.13,0,1,0,0,0,40.47194,-80.04917
6105,2013.0,737316.0,Lindy Paving Asphalt Plant,Ammonia,0.0,0,0,1,0,1,40.494157,-80.073618
6106,2013.0,737316.0,Lindy Paving Asphalt Plant,Benzene,0.08,0,1,0,0,1,40.494157,-80.073618
6107,2013.0,737316.0,Lindy Paving Asphalt Plant,Carbon Dioxide,8679.16,1,0,0,0,1,40.494157,-80.073618
6108,2013.0,737316.0,Lindy Paving Asphalt Plant,Carbon Monoxide,24.77,0,0,1,0,1,40.494157,-80.073618
6109,2013.0,737316.0,Lindy Paving Asphalt Plant,Ethylbenzene,0.02,0,1,0,0,1,40.494157,-80.073618
6110,2013.0,737316.0,Lindy Paving Asphalt Plant,Formaldehyde,0.18,0,1,0,0,1,40.494157,-80.073618
6111,2013.0,737316.0,Lindy Paving Asphalt Plant,Lead,0.0003,0,1,1,0,1,40.494157,-80.073618
6112,2013.0,737316.0,Lindy Paving Asphalt Plant,Methane,3.04,1,0,0,0,1,40.494157,-80.073618
6113,2013.0,737316.0,Lindy Paving Asphalt Plant,Nitrogen Oxides,14.8,0,0,1,0,1,40.494157,-80.073618
6114,2013.0,737316.0,Lindy Paving Asphalt Plant,Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.494157,-80.073618
6115,2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter < 10 Microns, Filterable",4.41,0,0,1,0,1,40.494157,-80.073618
6116,2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter < 2.5 Microns, Filterable",1.7,0,0,1,0,1,40.494157,-80.073618
6117,2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter, Condensable",2.5,0,0,1,0,1,40.494157,-80.073618
6118,2013.0,737316.0,Lindy Paving Asphalt Plant,Sulfur Oxides,1.25,0,0,1,0,1,40.494157,-80.073618
6119,2013.0,737316.0,Lindy Paving Asphalt Plant,Toluene,0.01,0,1,0,0,1,40.494157,-80.073618
6120,2013.0,737316.0,Lindy Paving Asphalt Plant,Volatile Organic Compounds,10.98,0,0,1,0,1,40.494157,-80.073618
6121,2013.0,737316.0,Lindy Paving Asphalt Plant,Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.494157,-80.073618
6122,2013.0,737318.0,U. S. Steel - Irvin Plant,"1,2-Ethanediol (Ethylene Glycol)",0.18,0,1,0,0,1,40.333834,-79.90195
6123,2013.0,737318.0,U. S. Steel - Irvin Plant,Ammonia,2.91,0,0,1,0,1,40.333834,-79.90195
6124,2013.0,737318.0,U. S. Steel - Irvin Plant,Benzene,0.66,0,1,0,0,1,40.333834,-79.90195
6125,2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Dioxide,396493.93,1,0,0,0,1,40.333834,-79.90195
6126,2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Disulfide,0.22,0,1,0,0,1,40.333834,-79.90195
6127,2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Monoxide,312.92,0,0,1,0,1,40.333834,-79.90195
6128,2013.0,737318.0,U. S. Steel - Irvin Plant,Chlorine,0.45,0,1,0,0,1,40.333834,-79.90195
6129,2013.0,737318.0,U. S. Steel - Irvin Plant,Glycol Ethers,0.32,0,1,0,0,1,40.333834,-79.90195
6130,2013.0,737318.0,U. S. Steel - Irvin Plant,Hexane,1.1,0,1,0,0,1,40.333834,-79.90195
6131,2013.0,737318.0,U. S. Steel - Irvin Plant,Hydrochloric Acid,29.7,0,1,0,0,1,40.333834,-79.90195
6132,2013.0,737318.0,U. S. Steel - Irvin Plant,Lead,0.0003,0,1,1,0,1,40.333834,-79.90195
6133,2013.0,737318.0,U. S. Steel - Irvin Plant,Methane,4.74,1,0,0,0,1,40.333834,-79.90195
6134,2013.0,737318.0,U. S. Steel - Irvin Plant,Nitrogen Oxides,753.6,0,0,1,0,1,40.333834,-79.90195
6135,2013.0,737318.0,U. S. Steel - Irvin Plant,Nitrous Oxide (N2O),2.13,1,0,0,0,1,40.333834,-79.90195
6136,2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter < 10 Microns, Filterable",49.42,0,0,1,0,1,40.333834,-79.90195
6137,2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter < 2.5 Microns, Filterable",43.39,0,0,1,0,1,40.333834,-79.90195
6138,2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter, Condensable",21.51,0,0,1,0,1,40.333834,-79.90195
6139,2013.0,737318.0,U. S. Steel - Irvin Plant,Sulfur Oxides,507.41,0,0,1,0,1,40.333834,-79.90195
6140,2013.0,737318.0,U. S. Steel - Irvin Plant,Toluene,0.08,0,1,0,0,1,40.333834,-79.90195
6141,2013.0,737318.0,U. S. Steel - Irvin Plant,Volatile Organic Compounds,70.3,0,0,1,0,1,40.333834,-79.90195
6142,2013.0,737318.0,U. S. Steel - Irvin Plant,Xylenes (Isomers And Mixture),0.05,0,1,0,0,1,40.333834,-79.90195
6143,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Ammonia,0.08,0,0,1,0,0,40.35417,-79.88028
6144,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Benzene,0.0,0,1,0,0,0,40.35417,-79.88028
6145,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Dioxide,2630.29,1,0,0,0,0,40.35417,-79.88028
6146,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Disulfide,0.0,0,1,0,0,0,40.35417,-79.88028
6147,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Monoxide,2.13,0,0,1,0,0,40.35417,-79.88028
6148,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Ethylene Oxide,0.0,0,1,0,0,0,40.35417,-79.88028
6149,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Formaldehyde,0.0,0,1,0,0,0,40.35417,-79.88028
6150,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Hexane,0.04,0,1,0,0,0,40.35417,-79.88028
6151,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Methane,0.05,1,0,0,0,0,40.35417,-79.88028
6152,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,m-Xylene,0.0,0,1,0,0,0,40.35417,-79.88028
6153,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Nitrogen Oxides,2.63,0,0,1,0,0,40.35417,-79.88028
6154,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Nitrous Oxide (N2O),0.0,1,0,0,0,0,40.35417,-79.88028
6155,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,o-Xylene,0.0,0,1,0,0,0,40.35417,-79.88028
6156,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter < 10 Microns, Filterable",0.2,0,0,1,0,0,40.35417,-79.88028
6157,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter < 2.5 Microns, Filterable",0.2,0,0,1,0,0,40.35417,-79.88028
6158,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter, Condensable",0.15,0,0,1,0,0,40.35417,-79.88028
6159,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Sulfur Oxides,0.01,0,0,1,0,0,40.35417,-79.88028
6160,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Toluene,0.0,0,1,0,0,0,40.35417,-79.88028
6161,2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Volatile Organic Compounds,1.7,0,0,1,0,0,40.35417,-79.88028
6162,2013.0,737320.0,LHT Neville Island Terminals,"2,2,4-Trimethylpentane",0.2,0,1,0,0,1,40.502184,-80.095397
6163,2013.0,737320.0,LHT Neville Island Terminals,Ammonia,0.0,0,0,1,0,1,40.502184,-80.095397
6164,2013.0,737320.0,LHT Neville Island Terminals,Benzene,0.25,0,1,0,0,1,40.502184,-80.095397
6165,2013.0,737320.0,LHT Neville Island Terminals,Carbon Dioxide,762.55,1,0,0,0,1,40.502184,-80.095397
6166,2013.0,737320.0,LHT Neville Island Terminals,Carbon Monoxide,0.53,0,0,1,0,1,40.502184,-80.095397
6167,2013.0,737320.0,LHT Neville Island Terminals,Hexane,0.43,0,1,0,0,1,40.502184,-80.095397
6168,2013.0,737320.0,LHT Neville Island Terminals,Methane,0.02,1,0,0,0,1,40.502184,-80.095397
6169,2013.0,737320.0,LHT Neville Island Terminals,m-Xylene,0.15,0,1,0,0,1,40.502184,-80.095397
6170,2013.0,737320.0,LHT Neville Island Terminals,Nitrogen Oxides,0.8,0,0,1,0,1,40.502184,-80.095397
6171,2013.0,737320.0,LHT Neville Island Terminals,Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.502184,-80.095397
6172,2013.0,737320.0,LHT Neville Island Terminals,"Particulate Matter < 10 Microns, Filterable",0.05,0,0,1,0,1,40.502184,-80.095397
6173,2013.0,737320.0,LHT Neville Island Terminals,"Particulate Matter < 2.5 Microns, Filterable",0.05,0,0,1,0,1,40.502184,-80.095397
6174,2013.0,737320.0,LHT Neville Island Terminals,"Particulate Matter, Condensable",0.04,0,0,1,0,1,40.502184,-80.095397
6175,2013.0,737320.0,LHT Neville Island Terminals,Polycyclic Organic Matter,0.0,0,1,0,0,1,40.502184,-80.095397
6176,2013.0,737320.0,LHT Neville Island Terminals,Sulfur Oxides,0.06,0,0,1,0,1,40.502184,-80.095397
6177,2013.0,737320.0,LHT Neville Island Terminals,Toluene,0.38,0,1,0,0,1,40.502184,-80.095397
6178,2013.0,737320.0,LHT Neville Island Terminals,Volatile Organic Compounds,27.58,0,0,1,0,1,40.502184,-80.095397
6179,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Ammonia,0.03,0,0,1,0,0,40.480317,-79.895345
6180,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Carbon Dioxide,5836.71,1,0,0,0,0,40.480317,-79.895345
6181,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Carbon Monoxide,4.29,0,0,1,0,0,40.480317,-79.895345
6182,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Hexane,0.09,0,1,0,0,0,40.480317,-79.895345
6183,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Methane,0.11,1,0,0,0,0,40.480317,-79.895345
6184,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Nitrogen Oxides,5.21,0,0,1,0,0,40.480317,-79.895345
6185,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,"Particulate Matter < 10 Microns, Filterable",0.1,0,0,1,0,0,40.480317,-79.895345
6186,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,"Particulate Matter < 2.5 Microns, Filterable",0.1,0,0,1,0,0,40.480317,-79.895345
6187,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,"Particulate Matter, Condensable",0.28,0,0,1,0,0,40.480317,-79.895345
6188,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Sulfur Oxides,0.03,0,0,1,0,0,40.480317,-79.895345
6189,2013.0,737322.0,VA MED CTR/HIGHLAND DR FACIL,Volatile Organic Compounds,0.27,0,0,1,0,0,40.480317,-79.895345
6190,2013.0,737323.0,Glen-Gery,Benzene,0.1,0,1,0,0,1,40.556502,-79.840242
6191,2013.0,737323.0,Glen-Gery,Carbon Dioxide,7466.0,1,0,0,0,1,40.556502,-79.840242
6192,2013.0,737323.0,Glen-Gery,Carbon Monoxide,14.8,0,0,1,0,1,40.556502,-79.840242
6193,2013.0,737323.0,Glen-Gery,Hydrochloric Acid,0.5,0,1,0,0,1,40.556502,-79.840242
6194,2013.0,737323.0,Glen-Gery,Hydrogen Fluoride (Hydrofluoric Acid),0.2,0,1,0,0,1,40.556502,-79.840242
6195,2013.0,737323.0,Glen-Gery,Lead,0.0002,0,1,1,0,1,40.556502,-79.840242
6196,2013.0,737323.0,Glen-Gery,Manganese,0.02,0,1,0,0,1,40.556502,-79.840242
6197,2013.0,737323.0,Glen-Gery,Methane,6.9,1,0,0,0,1,40.556502,-79.840242
6198,2013.0,737323.0,Glen-Gery,Nickel,0.0,0,1,0,0,1,40.556502,-79.840242
6199,2013.0,737323.0,Glen-Gery,Nitrogen Oxides,8.6,0,0,1,0,1,40.556502,-79.840242
6200,2013.0,737323.0,Glen-Gery,"Particulate Matter < 10 Microns, Filterable",2.81,0,0,1,0,1,40.556502,-79.840242
6201,2013.0,737323.0,Glen-Gery,"Particulate Matter < 2.5 Microns, Filterable",2.81,0,0,1,0,1,40.556502,-79.840242
6202,2013.0,737323.0,Glen-Gery,"Particulate Matter, Condensable",3.7,0,0,1,0,1,40.556502,-79.840242
6203,2013.0,737323.0,Glen-Gery,Selenium,0.0,0,1,0,0,1,40.556502,-79.840242
6204,2013.0,737323.0,Glen-Gery,Sulfur Oxides,15.8,0,0,1,0,1,40.556502,-79.840242
6205,2013.0,737323.0,Glen-Gery,Volatile Organic Compounds,0.57,0,0,1,0,1,40.556502,-79.840242
6206,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Ammonia,0.04,0,0,1,0,0,40.4551,-79.9403
6207,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Benzene,0.0,0,1,0,0,0,40.4551,-79.9403
6208,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Cadmium,0.0,0,1,0,0,0,40.4551,-79.9403
6209,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Carbon Dioxide,15293.63,1,0,0,0,0,40.4551,-79.9403
6210,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Carbon Monoxide,11.19,0,0,1,0,0,40.4551,-79.9403
6211,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Chromium,0.0,0,1,0,0,0,40.4551,-79.9403
6212,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Formaldehyde,0.0,0,1,0,0,0,40.4551,-79.9403
6213,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Hexane,0.25,0,1,0,0,0,40.4551,-79.9403
6214,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Methane,0.29,1,0,0,0,0,40.4551,-79.9403
6215,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Methanol,0.0,0,1,0,0,0,40.4551,-79.9403
6216,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Nickel,0.0,0,1,0,0,0,40.4551,-79.9403
6217,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Nitrogen Oxides,6.95,0,0,1,0,0,40.4551,-79.9403
6218,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Nitrous Oxide (N2O),0.02,1,0,0,0,0,40.4551,-79.9403
6219,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,"Particulate Matter < 10 Microns, Filterable",0.27,0,0,1,0,0,40.4551,-79.9403
6220,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,"Particulate Matter < 2.5 Microns, Filterable",0.27,0,0,1,0,0,40.4551,-79.9403
6221,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,"Particulate Matter, Condensable",0.72,0,0,1,0,0,40.4551,-79.9403
6222,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Sulfur Oxides,0.19,0,0,1,0,0,40.4551,-79.9403
6223,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Toluene,0.0,0,1,0,0,0,40.4551,-79.9403
6224,2013.0,737330.0,UPMC SHADYSIDE/HOSP MED CTR,Volatile Organic Compounds,0.7,0,0,1,0,0,40.4551,-79.9403
6225,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Ammonia,0.01,0,0,1,0,0,40.35972,-79.89667
6226,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Carbon Dioxide,4158.33,1,0,0,0,0,40.35972,-79.89667
6227,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Carbon Monoxide,3.0,0,0,1,0,0,40.35972,-79.89667
6228,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Chromium,0.0,0,1,0,0,0,40.35972,-79.89667
6229,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Hexane,0.06,0,1,0,0,0,40.35972,-79.89667
6230,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Methane,0.08,1,0,0,0,0,40.35972,-79.89667
6231,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Nitrogen Oxides,3.89,0,0,1,0,0,40.35972,-79.89667
6232,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Nitrous Oxide (N2O),0.0,1,0,0,0,0,40.35972,-79.89667
6233,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,"Particulate Matter < 10 Microns, Filterable",0.12,0,0,1,0,0,40.35972,-79.89667
6234,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,"Particulate Matter < 2.5 Microns, Filterable",0.11,0,0,1,0,0,40.35972,-79.89667
6235,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,"Particulate Matter, Condensable",0.2,0,0,1,0,0,40.35972,-79.89667
6236,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Sulfur Oxides,0.04,0,0,1,0,0,40.35972,-79.89667
6237,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Volatile Organic Compounds,0.62,0,0,1,0,0,40.35972,-79.89667
6238,2013.0,737331.0,BETTIS ATOMIC POWER LAB/W MIFFLIN,Xylenes (Isomers And Mixture),0.0,0,1,0,0,0,40.35972,-79.89667
6239,2013.0,737332.0,Synthomer Adhesive Technologies,Ammonia,0.9,0,0,1,0,1,40.266316,-79.90245
6240,2013.0,737332.0,Synthomer Adhesive Technologies,Benzene,0.02,0,1,0,0,1,40.266316,-79.90245
6241,2013.0,737332.0,Synthomer Adhesive Technologies,Carbon Dioxide,59509.01,1,0,0,0,1,40.266316,-79.90245
6242,2013.0,737332.0,Synthomer Adhesive Technologies,Carbon Monoxide,21.08,0,0,1,0,1,40.266316,-79.90245
